,index,Unnamed: 0,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count,sentiment,topic
302,63,63,1464053159182045184,"Penticton, British Columbia","Just got my booster “3rd” COVID shot today, thank you Snxastwilxtn centre, PIB Health and @fnha, keeping our communities safe. #spikevax https://t.co/Vv63mxFNsr",2021-11-26 02:07:28+00:00,caxasket,en,0,0,1,0,Positive,4
303,388,388,1464325054825734147,"Ontario, Canada",Cold winter weather is once again having the daily COVID cases skyrocket! Ontario already is at 927 while Toronto is at 129!,2021-11-26 20:07:53+00:00,WarriorRod,en,0,0,0,0,Neutral,4
304,752,752,1464673264463187968,"New Westminster, BC.",Pfizer: New COVID Vaccine to Combat Variants Could Be Ready in 100 Days https://t.co/aRimVif8QC,2021-11-27 19:11:33+00:00,BradPorcellato,en,0,0,0,0,Neutral,5
305,837,837,1464739759780249611,"Hamilton, Ontario",The same people complaining about covid are the same people holding it up,2021-11-27 23:35:46+00:00,cortadoDad24,en,1,1,3,0,Neutral,6
306,36,36,1464039125846167568,Canada,"At least 1,533 people got COVID-19 in B.C. hospitals and 189 of them have died: report #bcpoli #vanpoli https://t.co/WAIUL0DQ7x",2021-11-26 01:11:42+00:00,BCNewsWire,en,0,0,0,0,Neutral,4
307,342,342,1464300859383328773,"Toronto, Ontario","We will die 😭😢🤷😫😥👿😡

#Omicron #covidvariant #COVID19 https://t.co/bfcj9AsnNQ https://t.co/gip2PoGJAI",2021-11-26 18:31:44+00:00,vamsixplores,en,0,0,0,0,Negative,6
308,394,394,1464329046356107274,london ontario,Former RCMP Speaks out against vaccine mandates // CORPORAL DANIEL BULFORD https://t.co/IiHgJa829T,2021-11-26 20:23:45+00:00,scottha60136553,en,0,0,0,0,Neutral,6
309,143,143,1464113662193332227,"British Columbia, Canada","So such thing as herd immunity? Only mutations? Always doubted herd immunity was achievable against a chemical weapon.

#COVID19",2021-11-26 06:07:53+00:00,KevinDSamuel,en,0,0,0,0,Negative,6
310,175,175,1464190096115003393,"Victoria, BC","32 mutations in the spike protein...about double the number associated with the Delta variant; R0 = 2,  a level of transmission not recorded since the beginning of the pandemic https://t.co/8SfNAErxzw #cdnpoli #bcpoli",2021-11-26 11:11:36+00:00,nspector4,en,0,0,1,1,Neutral,5
311,848,848,1464751818659958788,"Calgary, Alberta","yes, very happy about mom, she recovered from the heart inflammation issues went home and had a stroke, they found numerous clots but have it all under control..poor mom 😞... dam vax😠 https://t.co/sqcDnztbvj",2021-11-28 00:23:41+00:00,Belagana2,en,0,0,0,0,Positive,6
312,348,348,1464306949592342530,"Toronto, Canada YYZ","NEW #COVID19 VARIANT “of concern” but you should not be alarmed, say #PublicHealth officials as @WHO names mutant strain after globe-destroying Superman villain #Omicron. 🤔

https://t.co/WowzxBUFbA",2021-11-26 18:55:56+00:00,towhey,en,1,2,3,0,Neutral,2
313,277,277,1464270702786220033,"Alberta, Canada, Treaty 7",My job puts me a such a huge risk to get covid.........but I need to work.,2021-11-26 16:31:55+00:00,Lioness_Tee,en,0,0,0,0,Neutral,6
314,304,304,1464282737498591235,Canada,Covid doesn't discriminate.,2021-11-26 17:19:44+00:00,LeanneSodaCan,en,0,0,0,0,Neutral,6
315,798,798,1464709526528004097,Canada,Shameful .@foxnews states these ppl tested positive for the new variant when they tested positive only for Covid:  Dutch authorities check for COVID-19 omicron variant after 61 arrivals from South Africa test positive | Fox News https://t.co/uVjzZgubzy,2021-11-27 21:35:38+00:00,Truther_2021,en,0,0,0,0,Negative,5
316,568,568,1464436989168525316,"North Vancouver, BC 🇨🇦","Our PHO, Health Minister and Premier are the people of BC’s biggest variants of concern, except these variants never change or adapt. #Omicron #bcpoli #COVID19 https://t.co/BGl1LGQw5i",2021-11-27 03:32:40+00:00,ccwlb,en,0,0,2,0,Neutral,6
317,223,223,1464234458631053315,"Thunder Bay, Ontario",TB lazy courthouse guy lied about the death of an elementary school student and tried to suggest it was vaccine-related.,2021-11-26 14:07:53+00:00,LeithDunick,en,5,7,52,1,Neutral,5
318,1138,1138,1465094044271394833,"GTA, Ontario, Canada","Act surprised
#TrudeauNationalDisgrace
COVID outbreak hits Canadian army base, even though all soldiers are fully vaccinated - LifeSite https://t.co/tRSNgtaEJA",2021-11-28 23:03:34+00:00,SpeakeasyJames,en,3,1,2,0,Neutral,4
319,1096,1096,1465057830961098755,"Toronto, Ontario","We have heard a lot about the unknown with the new variant but looking at COVID numbers in South Africa, they had 300 cases in early November and &gt;2800 cases on November 28th?
https://t.co/LcupZeOsGT",2021-11-28 20:39:41+00:00,CardioOncology1,en,0,0,1,0,Neutral,5
320,685,685,1464618902303002636,"GTA Ontario, Canada","CTV: there are 254 patients in hospital with COVID-19, including 83 unvaccinated patients, 48 fully vaccinated patients, and eight partially vaccinated patients. 

Me: Over 50% of patients, whose vaccines status is known, were fully vaccinated.

Scary.   https://t.co/KlM91S74gb",2021-11-27 15:35:32+00:00,dkreative1,en,0,0,1,0,Neutral,4
321,1136,1136,1465094144129474561,"Thunder Bay, Ontario, Canada",https://t.co/iVgTqeGxIH: Third COVID-19 case reported at Ecole Gron Morgan [https://t.co/FFHVEUMa9p] #TBay #ThunderBay,2021-11-28 23:03:58+00:00,HelloTBay,en,0,0,0,0,Neutral,5
322,667,667,1464602889737883654,"London, Canada",The fourth wave – A surge of deadly covid cases in Europe is met by popular fury over lockdowns https://t.co/XtcMWIJr8E,2021-11-27 14:31:54+00:00,LatinoLdnOnt,en,0,0,0,0,Neutral,4
323,959,959,1464912770034511877,"Chatham, Ontario, Canada","Hundreds of Band-Aids were plastered onto the little arms of kids in Chatham-Kent who rolled up their sleeves for their first COVID-19 vaccine. #ckont
https://t.co/WQwlAp3GQM",2021-11-28 11:03:15+00:00,cknewstoday,en,1,0,5,0,Positive,5
324,148,148,1464127756841762816,Canada,"#Vaccine -- #SheriffTiraspol's #AdamaTraore Goes Down Clutching Chest, Sparking Concern vs. #RealMadrid: https://t.co/sHVKvurCph.",2021-11-26 07:03:54+00:00,WandS_Headlines,en,0,0,1,0,Neutral,6
325,243,243,1464252602737115155,"Ontario, Canada","Got a call from an individual inquiring about this treatment because they don’t want to be vaccinated. A note to the media: STOP PUBLISHING MATERIAL THAT IS NOT SCIENTIFICALLY TESTED AND PROVEN TO BE EFFECTIVE FOR COVID! There I said it 🤬. 

https://t.co/ENf0EmgnnN",2021-11-26 15:19:59+00:00,apple1_23,en,0,0,0,0,Negative,6
326,872,872,1464769896114360321,near alberta,"i could probably get 2, maybe 3 likes from you goons for doing futurama omicron persei 8 covid joke but i don't really give a shit",2021-11-28 01:35:31+00:00,tanukinutsack,en,0,0,3,0,Negative ,6
327,129,129,1464099567327137820,"Toronto, Ontario","A Canadian pediatric nurse has demonstrated exceptional courage, risking her job and future by telling the truth about our vaccine injured children, and kids suffering from extreme mental illness as a result of lockdowns.
https://t.co/qiEb34me70",2021-11-26 05:11:53+00:00,MongrelGlory,en,2,1,7,3,Neutral,5
328,653,653,1464590758523150339,St. John's NL,Calling the new variant Omicron shows a complete lack of understanding of marketing and public relations by Covid officials and scientists. I mean if anything is going to wipe out humanity it’s the Omicron virus. Has no one watched or read any science fiction?!,2021-11-27 13:43:42+00:00,WillDurocher,en,0,0,2,0,Neutral,6
329,818,818,1464727699281223683,"Calgary, Ab., Canada",Reposting … because nothing is more infuriating than to listen to these words knowing they still haven’t removed the “covid is not airborne“ nor stepped up to deliver a press conference on #COVIDisAirborne … so @WHO what is your role? https://t.co/4j6jbqGvdE https://t.co/Jra6EQwnkb,2021-11-27 22:47:51+00:00,healthyheating,en,10,0,22,0,Negative,6
330,1041,1041,1465009482489122833,"Moose Jaw, Saskatchewan","Really Dir Collins?
https://t.co/wRFlKHs4mM https://t.co/EfJk8xX0F3",2021-11-28 17:27:33+00:00,lulu_moosejaw,en,1,0,1,0,Neutral,6
331,442,442,1464357276752384003,"Ontario, CA",I watched #SouthPark post COVID the ending is interesting,2021-11-26 22:15:55+00:00,IsaacAm08198993,en,0,0,3,0,Neutral,6
332,978,978,1464941056840151044,Montreal QC Canada,"""Freedom Ringers""?  No, just free-riders, reaping the benefits of mass vaccination while refusing to get vaccinated themselves.  Comparisons to racist apartheid are absurd!! https://t.co/ldhWx4dO0I",2021-11-28 12:55:39+00:00,gginmont,en,0,0,0,0,Negative,6
333,520,520,1464399843426721797,"Ontario, Canada",Transferred my prescriptions from Shoppers Drug Mart to Rexall. Incredibly inconvenient--SDM is the only pharmacy anywhere near my house--but I'd rather drive an extra 10 minutes than wait in line to pick up scripts 3 feet from gap-screened symptomatic covid testing area.,2021-11-27 01:05:04+00:00,MulberryPuffin,en,0,1,2,0,Neutral,6
334,809,809,1464719601875439631,"Mohkínstsis, Treaty 7","Invited to an upcoming 50th birthday celebration for a friend/colleague. Really bugs me that I had to decline…

Not ready for gatherings despite vax requirements - I’m just not there yet. Anyone else feel this??

Also, my closet contains exactly zero formal wear.🤷🏼‍♀️",2021-11-27 22:15:40+00:00,grafxbylisa,en,0,1,3,0,Negative,6
335,225,225,1464236444969422850,"Toronto, Canada",Why is China failing to deliver on its promised Covid-19 aid to Africa? @ClaraDFMarques has some answers https://t.co/XsODlN1d3v via @bopinion,2021-11-26 14:15:47+00:00,Suda256,en,0,0,0,0,Neutral,5
336,557,557,1464426699974758402,"Windsor, Ontario","Premier Doug Ford is calling on the Canadian government to implement border restrictions now that a new variant of COVID-19 has been identified. #sxont

https://t.co/3huNMLHLvz https://t.co/orb3dTRdKj",2021-11-27 02:51:47+00:00,WindsorTodayca,en,0,0,2,0,Neutral,4
337,447,447,1464359243293741060,Vancouver BC,Nasal vaccine to treat Alzheimer’s disease to be tested in U.S. clinical trial - National | https://t.co/7So1wXrquH https://t.co/7SAMwRJZza,2021-11-26 22:23:44+00:00,chrishbenge,en,0,0,1,0,Neutral,5
338,261,261,1464262632131776519,"Ottawa, Ontario ","So very proud that the @CTFFCE Executive approved a donation to the @UNICEFCanada #GiveAVax  campaign! 

The goal... procuring and delivering 2 BILLION doses of COVID-19 vaccines to those still waiting.

https://t.co/RElpr1GJLV",2021-11-26 15:59:50+00:00,CTFFCEpresident,en,7,1,15,0,Positive,6
339,501,501,1464389572276719622,"Toronto, Ontario",Uhhh are covid tests free??? 🙃🙃,2021-11-27 00:24:15+00:00,anjumsamin,en,0,1,0,0,Neutral,6
340,971,971,1464932970272280576,"Niagara Falls, ON","A good short read. ‘Some parents are understandably hesitant to vaccinate their young children. However, a choice not to get a vaccine is not a risk-free choice; rather, it’s a choice to take a different and more serious risk.’ https://t.co/dcUzuHiVLJ",2021-11-28 12:23:31+00:00,AndrewJLowry,en,0,0,0,0,Neutral,6
341,1007,1007,1464979358011904004,"Alberta, Canada",One door closes and another opens. Keep your vax. I'm excited for this next chapter in my life. Don't be afraid to leave your comfort zone. It gets easier everytime. I'm closer to home now making more money with no mandate.,2021-11-28 15:27:51+00:00,aka_Beef,en,0,1,3,0,Positive,6
342,150,150,1464129782015148048,Canada,"Wow... there you have it. Dehumanizing the unvaccinated. I'm vaxxed. Against my will but even though I am, I know there almost no difference between the vaxxed and unvaxxed. Except that there are many dangers to the vax we dont know about. Stay strong unvaxxed, dont give up. https://t.co/KAIcu0vMIw",2021-11-26 07:11:56+00:00,Meatsuit2,en,0,0,0,0,Positive,3
343,74,74,1464059299748065285,"Toronto, Ontario","Wake up people you're being duped, there are no variants, they just want to keep jabbing you. Vaccines bring in big bucks.

https://t.co/1eNeSi90fp",2021-11-26 02:31:52+00:00,BillyAngus4,en,0,0,0,0,Negative,3
344,562,562,1464428645376737287,"London, Ontario",Have you see. @unrestfilm on Netflix? Totally eye opening account of what living with Chronic Fatigue Syndrome is like. #eyeopening It is a rough and terrible disease. I’m also wondering if there will be an increase in cases following COVID. 😬,2021-11-27 02:59:31+00:00,fromtheheartont,en,0,0,0,0,Neutral,6
345,757,757,1464681331892396034,Canada.,"COVID-19 rules tighten as U.K., Germany, Italy report first cases of Omicron variant - https://t.co/OECA4Ctmek https://t.co/WHd6hg6NYq",2021-11-27 19:43:36+00:00,me_nobodyreally,en,0,0,0,0,Neutral,4
346,875,875,1464775990492733441,"Cape Breton, Nova Scotia",You are #exempt on the grounds that this is complete nonsensical madness. #sayno to #tyranny #COVID19,2021-11-28 01:59:45+00:00,Tyson_Carlson,en,0,0,0,0,Negative,6
347,434,434,1464349222568878085,Ontario Canada,"Canada's #VaccineMandate and #climatechange denying cave-dwelling Conservative Party; with these nitwits it's anything for a vote, even if you have to kiss a lot of people with bad coughs.
#cdnpoli 
#CanadaStupidParty
https://t.co/hsBOTzyYb2",2021-11-26 21:43:55+00:00,MrDash109,en,4,0,9,0,Neutral,6
348,333,333,1464294861515886594,"British Columbia, Canada","Health Canada has approved the Pfizer-BioNTech Comirnaty mRNA vaccine for children ages 5 to 11. Like all COVID-19 vaccines in Canada, vaccines for children are free, safe and effective. (1/6) https://t.co/U7Xk0KawAs",2021-11-26 18:07:54+00:00,BCGovNews,en,41,32,73,7,Neutral,5
349,647,647,1464578625022291968,Canada,Aussies hit Melbourne streets to protest COVID vaccination mandate https://t.co/YFvZBUpeGQ via @YouTube,2021-11-27 12:55:29+00:00,lilhoneybear,en,0,0,0,0,Neutral,5
350,141,141,1464111649766338560,Canada?,"""Children do have a robust immune system and I expect that they will mount a good immune response to the vaccine as well,"" she said

""And for their parents as well, it's sort of offering them some further hope."" 
. . . https://t.co/P0Zk352qul",2021-11-26 05:59:53+00:00,JbFaustus,en,0,0,0,0,Positive,6
351,945,945,1464868651211931655,"Montréal, Québec",Tonight was one of the most successful and fun nights out I’ve had since before covid. Like I’m so happy :),2021-11-28 08:07:57+00:00,lostsavv,en,0,0,11,1,Positive,6
352,768,768,1464689318199496708,"Toronto, Ont",#Pfizer dose number 1 for my little one. Let’s get vaccinated @SharkawyMD @jkwan_md 💉 https://t.co/5x5gz4M6mx,2021-11-27 20:15:20+00:00,papapodcasts,en,2,0,37,0,Positive,6
353,661,661,1464598840246521858,"Whitby, Ontario",Passengers arriving in Holland from South Africa 'positive for Covid' https://t.co/tiLrrlbivy via @MailOnline,2021-11-27 14:15:49+00:00,mahabs4life,en,0,0,0,0,Neutral,5
354,268,268,1464266694348660743,Canada,Ontario. Do you think we have another lockdown coming? #onpoli #lockdown #NoMoreLockdowns #ontario #pfizer #moderna,2021-11-26 16:15:59+00:00,Haute4Couture,en,0,0,0,0,Neutral,6
355,782,782,1464701555731406850,"Alberta, Canada","Omg finally. Kids were both champs. Shout out to the excellent staff at the vaccine clinic, the kids were hyped to get stickers for being brave. https://t.co/kIcdu29yam",2021-11-27 21:03:58+00:00,srheth,en,0,1,27,0,Positive,6
356,1085,1085,1465047830335299585,"Montreal, Canada","https://t.co/2rN2KJvtdm

The anatomy of a fake conservative news story about vaccine mandates killing a child's dad

#BIAS #CONSERVATIVE",2021-11-28 19:59:56+00:00,taypeinternat,en,0,0,0,0,Neutral,5
357,70,70,1464057167007391744,Ontario,"Dear Media,

WE ARE BORED OF THE COVID GAME NOW..K? BYE 🖕",2021-11-26 02:23:24+00:00,RosesareRed699,en,1,0,5,0,Negative,6
358,865,865,1464765832517410818,Canada,"Shouldn't every variant be called the ""Xi"" variant considering covid came from a lab in Wuhan , China.  Or we could call it the Winnie The Pooh variant https://t.co/AeUib7oVa1",2021-11-28 01:19:23+00:00,TonySummers008,en,0,0,0,1,Neutral,6
359,472,472,1464373278798196745,"Ottawa, Ontario",Ontario Premier Doug Ford called for stronger border measures Friday after the discovery of a new COVID-19 variant of concern in southern Africa — including some measures that the feds then moved to implement hours later. https://t.co/dzGY8Vfc21,2021-11-26 23:19:31+00:00,global_ottawa,en,0,1,0,0,Neutral,4
360,1140,1140,1465096098993762314,"Canada, west coast.","Omicron variant puts world in a 'race against time', says EU Commission President
https://t.co/aLOQu0CwSh",2021-11-28 23:11:44+00:00,erniefay,en,1,0,0,0,Neutral,2
361,202,202,1464216287756926981,"Arnprior, Ontario","RCDHU says over 1,000 kids between 5-11 booked in for COVID-19 vaccines https://t.co/z51FGDY7JH",2021-11-26 12:55:41+00:00,Oldies1077,en,0,0,0,0,Neutral,4
